TreeID,id,EpiID,site,DBH_num,EpiCount_noNA,taxon_id,TreeCat,NumberTrees,siteLat,siteLon,setting,dominanttree1,dominanttree2,dominanttree3,dominanttree4,dominanttree5,dominanttree6,V17,undergrowth,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat,Name,area_ha,taxon.name,n_obs,sum_individuals,user_login,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,TreeSp,GrowingSite,Moss,EpiCount,EpiSize,DBH,EpiHeight,Setting,field:NA,TreeHeight,ObsGroup,field:host plant id,field:plant life stage,field:invasive?,field:associated observation,field:plant phenology->most common flowering/fruiting reproductive stage,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,obs_date,family_id,family_name,class_id,class_name,genus_id,genus_name
S33T11,312922362,S33T11_E02,S33,0.7,3,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:47 PM,"",FALSE,https://www.inaturalist.org/observations/312922362,46.718575,-2.3559194444,"46.718575,-2.3559194444",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,3,0.3,0.7,1-4,Rural,,15,S32T11,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038421/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038469/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038432/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038456/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565038421/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038469/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038432/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038456/square.jpg,3,1-4,0.3,1,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T11,312922362,S33T11_E03,S33,0.7,3,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:47 PM,"",FALSE,https://www.inaturalist.org/observations/312922362,46.718575,-2.3559194444,"46.718575,-2.3559194444",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,3,0.3,0.7,1-4,Rural,,15,S32T11,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038421/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038469/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038432/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038456/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565038421/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038469/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038432/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038456/square.jpg,3,1-4,0.3,1,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T12,312923187,S33T12_E01,S33,0.18,1,346413,10 - 30,47,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,5,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:48 PM,sori,FALSE,https://www.inaturalist.org/observations/312923187,46.7185611111,-2.3558888889,"46.7185611111,-2.3558888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,1,0.3,0.18,3,Rural,,12,S32T12,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",12,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565039105/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565039135/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565039105/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565039135/square.jpg,1,3,0.3,3,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T13,312923192,S33T13_E01,S33,0.4,1,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:51 PM,sori,FALSE,https://www.inaturalist.org/observations/312923192,46.7184527778,-2.3555555556,"46.7184527778,-2.3555555556",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus robur,branch,yes,1,0.4,0.4,3.5,Rural,,15,S32T13,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038975/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565039089/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565039040/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565038975/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565039089/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565039040/square.jpg,1,3.5,0.4,3.5,0.4,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S34T01,312924061,S34T01_E01,S34,1.03,1,55882,90+,3,46.5707033,-1.826879,Rural,Robinia,Quercus ilex,Quercus robur,Crataegus,"","","","",1,1,1,1,Site34_Sables_d'Olonne,0.479760719174,Hedera helix,49,50,marie-ho,research,2025/09/05 2:31 PM,"",FALSE,https://www.inaturalist.org/observations/312924061,46.5709611111,-1.8272138889,"46.5709611111,-1.8272138889",common ivy,3337,3541,943,FALSE,species,FALSE,TRUE,151118,Quercus ilex,crotch,no,1,0.05,1.03,0.6,Rural,,17,S34T01,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",17,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565040930/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565040935/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565040934/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565041150/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565040930/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565040935/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565040934/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565041150/square.jpg,1,0.6,0.05,0.6,0.05,2025-09-05,52849,Araliaceae,47124,Magnoliopsida,55883,Hedera
S35T01,312926159,S35T01_E01,S35,0.46,1,52680,30 - 60,79,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,1,1,Site35_Ile_de_Re,0.617341601499,Polypodium,171,1319,marie-ho,needs_id,2025/09/07 12:38 PM,"",FALSE,https://www.inaturalist.org/observations/312926159,46.1854166667,-1.3559777778,"46.1854166667,-1.3559777778",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Quercus ilex,tree fork,no,1,0.1,0.46,2.5,Rural,,10,S35T01,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043497/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043478/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043441/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043471/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043497/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043478/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043441/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043471/square.jpg,1,2.5,0.1,2.5,0.1,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S35T02,312926161,S35T02_E01,S35,0.27,1,55882,10 - 30,164,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,1,1,Site35_Ile_de_Re,0.617341601499,Hedera helix,49,50,marie-ho,needs_id,2025/09/07 12:44 PM,"",FALSE,https://www.inaturalist.org/observations/312926161,46.1853833333,-1.3563416667,"46.1853833333,-1.3563416667",common ivy,3337,3541,943,FALSE,species,FALSE,TRUE,151118,Quercus ilex,trunk,yes,1,0.05,0.27,0.6,Rural,,10,S35T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043536/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043572/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043532/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043558/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043536/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043572/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043532/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043558/square.jpg,1,0.6,0.05,0.6,0.05,2025-09-07,52849,Araliaceae,47124,Magnoliopsida,55883,Hedera
S35T03,312926162,S35T03_E01,S35,0.95,6,346413,90+,1,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,6,1,Site35_Ile_de_Re,0.617341601499,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/07 12:59 PM,"",FALSE,https://www.inaturalist.org/observations/312926162,46.1848305556,-1.3557888889,"46.1848305556,-1.3557888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,6,0.2,0.95,2.5-4,Rural,,10,S35T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg,6,2.5-4,0.2,2.5,0.2,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S35T03,312926162,S35T03_E02,S35,0.95,6,346413,90+,1,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,6,1,Site35_Ile_de_Re,0.617341601499,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/07 12:59 PM,"",FALSE,https://www.inaturalist.org/observations/312926162,46.1848305556,-1.3557888889,"46.1848305556,-1.3557888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,6,0.2,0.95,2.5-4,Rural,,10,S35T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg,6,2.5-4,0.2,2.5,0.2,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S35T03,312926162,S35T03_E03,S35,0.95,6,346413,90+,1,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,6,1,Site35_Ile_de_Re,0.617341601499,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/07 12:59 PM,"",FALSE,https://www.inaturalist.org/observations/312926162,46.1848305556,-1.3557888889,"46.1848305556,-1.3557888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,6,0.2,0.95,2.5-4,Rural,,10,S35T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg,6,2.5-4,0.2,2.5,0.2,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S35T03,312926162,S35T03_E04,S35,0.95,6,346413,90+,1,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,6,1,Site35_Ile_de_Re,0.617341601499,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/07 12:59 PM,"",FALSE,https://www.inaturalist.org/observations/312926162,46.1848305556,-1.3557888889,"46.1848305556,-1.3557888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,6,0.2,0.95,2.5-4,Rural,,10,S35T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg,6,2.5-4,0.2,2.5,0.2,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S35T03,312926162,S35T03_E05,S35,0.95,6,346413,90+,1,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,6,1,Site35_Ile_de_Re,0.617341601499,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/07 12:59 PM,"",FALSE,https://www.inaturalist.org/observations/312926162,46.1848305556,-1.3557888889,"46.1848305556,-1.3557888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,6,0.2,0.95,2.5-4,Rural,,10,S35T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg,6,2.5-4,0.2,2.5,0.2,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S35T03,312926162,S35T03_E06,S35,0.95,6,346413,90+,1,46.1851477,-1.3560716,Rural,Pinus nigra,Quercus ilex,"","","","","","",8,3,6,1,Site35_Ile_de_Re,0.617341601499,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/07 12:59 PM,"",FALSE,https://www.inaturalist.org/observations/312926162,46.1848305556,-1.3557888889,"46.1848305556,-1.3557888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,6,0.2,0.95,2.5-4,Rural,,10,S35T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",10,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565043636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043607/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043644/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043670/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565043648/square.jpg,6,2.5-4,0.2,2.5,0.2,2025-09-07,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
